,Indicator,Country,Date,value
1732,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-08-28,0.0
1733,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-08-28,0.0
1734,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-08-28,6.0
1735,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-08-28,8.0
1736,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-08-28,0.0
1737,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-08-28,0.0
1738,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-08-28,1.0
1739,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-08-31,4806.0
1740,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-08-31,3953.0
1741,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-08-31,2528.0
1742,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-08-31,0.0
1743,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-08-31,0.0
1744,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-08-31,6.0
1745,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-08-31,8.0
1746,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-08-31,0.0
1747,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-08-31,0.0
1748,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-08-31,1.0
1749,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-01,4806.0
1750,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-01,3953.0
1751,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-01,2529.0
1752,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-01,0.0
1753,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-01,0.0
1754,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-01,6.0
1755,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-01,8.0
1756,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-01,0.0
1757,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-01,0.0
1758,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-01,1.0
1759,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-02,3953.0
1760,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-02,4806.0
1761,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-02,2529.0
1762,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-02,0.0
1763,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-02,0.0
1764,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-02,6.0
1765,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-02,8.0
1766,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-02,0.0
1767,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-02,0.0
1768,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-02,1.0
1769,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-03,4806.0
1770,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-03,3953.0
1771,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-03,2529.0
1772,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-03,0.0
1773,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-03,0.0
1774,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-03,6.0
1775,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-03,8.0
1776,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-03,0.0
1777,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-03,0.0
1778,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-03,1.0
1779,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-04,2529.0
1780,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-04,4806.0
1781,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-04,3953.0
1782,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-04,0.0
1783,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-04,0.0
1784,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-04,6.0
1785,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-04,8.0
1786,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-04,0.0
1787,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-04,0.0
1788,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-04,1.0
1789,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-07,4806.0
1790,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-07,3953.0
1791,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-07,2530.0
1792,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-07,0.0
1793,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-07,0.0
1794,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-07,6.0
1795,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-07,8.0
1796,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-07,0.0
1797,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-07,0.0
1798,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-07,1.0
1799,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-08,4806.0
1800,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-08,3953.0
1801,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-08,2530.0
1802,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-08,0.0
1803,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-08,0.0
1804,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-08,6.0
1805,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-08,8.0
1806,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-08,0.0
1807,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-08,0.0
1808,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-08,1.0
1809,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-09,2530.0
1810,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-09,4806.0
1811,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-09,3953.0
1812,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-09,0.0
1813,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-09,0.0
1814,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-09,6.0
1815,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-09,8.0
1816,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-09,0.0
1817,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-09,0.0
1818,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-09,1.0
1819,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-10,2530.0
1820,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-10,4806.0
1821,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-10,3953.0
1822,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-10,0.0
1823,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-10,0.0
1824,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-10,6.0
1825,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-10,8.0
1826,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-10,0.0
1827,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-10,0.0
1828,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-10,1.0
1829,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-11,3953.0
1830,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-11,2530.0
1831,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-11,4806.0
1832,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-11,0.0
1833,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-11,0.0
1834,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-11,6.0
1835,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-11,8.0
1836,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-11,0.0
1837,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-11,0.0
1838,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-11,1.0
1839,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-14,4806.0
1840,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-14,3953.0
1841,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-14,2530.0
1842,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-14,0.0
1843,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-14,0.0
1844,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-14,6.0
1845,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-14,8.0
1846,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-14,0.0
1847,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-14,0.0
1848,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-14,1.0
1849,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-15,4806.0
1850,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-15,3953.0
1851,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-15,2530.0
1852,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-15,0.0
1853,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-15,0.0
1854,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-15,6.0
1855,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-15,8.0
1856,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-15,0.0
1857,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-15,0.0
1858,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-15,1.0
1859,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-16,4806.0
1860,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-16,2530.0
1861,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-16,3953.0
1862,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-16,0.0
1863,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-16,0.0
1864,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-16,6.0
1865,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-16,8.0
1866,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-16,0.0
1867,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-16,0.0
1868,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-16,1.0
1869,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-17,3955.0
1870,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-17,2530.0
1871,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-17,4806.0
1872,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-17,0.0
1873,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-17,0.0
1874,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-17,6.0
1875,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-17,8.0
1876,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-17,0.0
1877,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-17,0.0
1878,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-17,1.0
1879,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-18,4806.0
1880,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-18,3955.0
1881,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-18,2531.0
1882,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-18,0.0
1883,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-18,0.0
1884,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-18,6.0
1885,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-18,8.0
1886,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-18,0.0
1887,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-18,0.0
1888,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-18,1.0
1889,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-21,4806.0
1890,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-21,3955.0
1891,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-21,2532.0
1892,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-21,0.0
1893,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-21,0.0
1894,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-21,6.0
1895,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-21,8.0
1896,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-21,0.0
1897,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-21,0.0
1898,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-21,1.0
1899,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-22,4806.0
1900,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-22,3955.0
1901,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-22,2532.0
1902,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-22,0.0
1903,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-22,0.0
1904,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-22,6.0
1905,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-22,8.0
1906,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-22,0.0
1907,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-22,0.0
1908,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-22,1.0
1909,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-23,3955.0
1910,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-23,2532.0
1911,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-23,4806.0
1912,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-23,0.0
1913,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-23,0.0
1914,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-23,6.0
1915,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-23,8.0
1916,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-23,0.0
1917,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-23,0.0
1918,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-23,1.0
1919,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-24,2533.0
1920,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-24,4806.0
1921,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-24,3955.0
1922,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-24,0.0
1923,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-24,0.0
1924,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-24,6.0
1925,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-24,8.0
1926,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-24,0.0
1927,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-24,0.0
1928,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-24,1.0
1929,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-25,4806.0
1930,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-25,3955.0
1931,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-25,2533.0
1932,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-25,0.0
1933,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-25,0.0
1934,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-25,6.0
1935,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-25,8.0
1936,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-25,0.0
1937,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-25,0.0
1938,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-25,1.0
1939,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-28,2533.0
1940,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-28,4806.0
1941,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-28,3955.0
1942,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-28,0.0
1943,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-28,0.0
1944,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-28,6.0
1945,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-28,8.0
1946,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-28,0.0
1947,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-28,0.0
1948,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-28,1.0
1949,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-29,4806.0
1950,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-29,3955.0
1951,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-29,2533.0
1952,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-29,0.0
1953,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-29,0.0
1954,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-29,6.0
1955,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-29,8.0
1956,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-29,0.0
1957,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-29,0.0
1958,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-29,1.0
1959,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-30,4806.0
1960,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-30,2533.0
1961,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-30,3955.0
1962,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-30,0.0
1963,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-30,0.0
1964,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-30,6.0
1965,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-30,8.0
1966,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-30,0.0
1967,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-30,0.0
1968,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-30,1.0
1969,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-01,4806.0
1970,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-01,2533.0
1971,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-01,3955.0
1972,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-01,0.0
1973,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-01,0.0
1974,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-01,6.0
1975,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-01,8.0
1976,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-01,0.0
1977,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-01,0.0
1978,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-01,1.0
1979,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-02,4806.0
1980,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-02,3955.0
1981,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-02,2533.0
1982,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-02,0.0
1983,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-02,0.0
1984,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-02,6.0
1985,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-02,8.0
1986,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-02,0.0
1987,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-02,0.0
1988,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-02,1.0
1989,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-05,4806.0
1990,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-05,3955.0
1991,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-05,2534.0
1992,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-05,0.0
1993,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-05,0.0
1994,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-05,6.0
1995,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-05,8.0
1996,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-05,0.0
1997,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-05,0.0
1998,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-05,1.0
1999,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-06,4806.0
2000,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-06,3955.0
2001,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-06,2534.0
2002,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-06,0.0
2003,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-06,0.0
2004,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-06,6.0
2005,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-06,8.0
2006,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-06,0.0
2007,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-06,0.0
2008,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-06,1.0
2009,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-07,4806.0
2010,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-07,2534.0
2011,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-07,3955.0
2012,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-07,0.0
2013,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-07,0.0
2014,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-07,6.0
2015,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-07,8.0
2016,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-07,0.0
2017,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-07,0.0
2018,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-07,1.0
2019,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-08,3955.0
2020,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-08,4806.0
2021,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-08,2534.0
2022,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-08,0.0
2023,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-08,0.0
2024,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-08,6.0
2025,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-08,8.0
2026,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-08,0.0
2027,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-08,0.0
2028,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-08,1.0
2029,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-09,3955.0
2030,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-09,2534.0
2031,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-09,4806.0
